"lats","longs"
49.37701,-123.08692
49.37699,-123.08686
49.37696,-123.0868
49.37694,-123.08674
49.37692,-123.08668
49.37694,-123.08662
49.37699,-123.0866
49.37703,-123.08658
49.37708,-123.08656
49.37712,-123.08657
49.37717,-123.08658
49.37722,-123.0866
49.37726,-123.08661
49.37731,-123.08658
49.37732,-123.08651
49.37732,-123.08644
49.37731,-123.08637
49.37731,-123.08629
49.37733,-123.08623
49.37736,-123.08618
49.3774,-123.08614
49.37745,-123.08613
49.3775,-123.08613
49.37754,-123.08614
49.37758,-123.0861
49.37759,-123.08602
49.3776,-123.08595
49.37761,-123.08588
49.37762,-123.08581
49.37764,-123.08575
49.37764,-123.08567
49.37763,-123.0856
49.37763,-123.08553
49.37764,-123.08546
49.37764,-123.08543
49.37765,-123.08541
49.37764,-123.08534
49.37763,-123.08526
49.37761,-123.08519
49.37762,-123.08512
49.37765,-123.08505
49.37765,-123.08498
49.37765,-123.08491
49.37765,-123.08484
49.37766,-123.08477
49.37769,-123.08471
49.37769,-123.08464
49.37769,-123.08456
49.3777,-123.08449
49.37775,-123.08447
49.37779,-123.08448
49.37784,-123.08448
49.37787,-123.08443
49.37785,-123.08436
49.37783,-123.0843
49.37781,-123.08424
49.3778,-123.08417
49.37779,-123.0841
49.37778,-123.08403
49.37778,-123.08396
49.37778,-123.08389
49.37779,-123.08381
49.37781,-123.08376
49.37785,-123.08373
49.3779,-123.08373
49.37795,-123.08372
49.37799,-123.08372
49.37804,-123.08374
49.37808,-123.08376
49.37812,-123.08381
49.37815,-123.08385
49.37819,-123.0839
49.37819,-123.0839
49.37819,-123.0839
49.37823,-123.08394
49.37828,-123.08393
49.37829,-123.08387
49.37831,-123.0838
49.37833,-123.08373
49.37835,-123.08367
49.37838,-123.08361
49.3784,-123.08355
49.37844,-123.08351
49.37849,-123.08349
49.37854,-123.08349
49.37858,-123.08349
49.37863,-123.08351
49.37867,-123.08353
49.37872,-123.08353
49.37877,-123.0835
49.3788,-123.08346
49.37884,-123.08342
49.37886,-123.0834
