"lats","longs"
49.32041,-122.89568
49.32036,-122.8957
49.32032,-122.89572
49.32031,-122.89554
49.3203,-122.89547
49.32026,-122.89544
49.32024,-122.89537
49.32019,-122.89535
49.32013,-122.89533
49.32008,-122.89532
49.32003,-122.8953
49.31998,-122.89528
49.31993,-122.89524
49.31989,-122.89521
49.31984,-122.8952
49.31979,-122.89521
49.31974,-122.89522
49.3197,-122.89525
49.31967,-122.89531
49.3197,-122.89538
49.31975,-122.89541
49.31971,-122.89551
49.31968,-122.89558
49.31965,-122.89565
49.31965,-122.89573
49.3196,-122.89579
49.31951,-122.89586
49.3195,-122.89593
49.3195,-122.896
49.31947,-122.89613
49.31944,-122.8962
49.3194,-122.89627
49.31941,-122.89634
49.31939,-122.8964
49.31938,-122.89649
49.31933,-122.89659
49.31928,-122.89673
49.31922,-122.89675
49.31918,-122.89677
49.31913,-122.89689
49.31912,-122.89696
49.31911,-122.89704
49.3191,-122.89712
49.31911,-122.89721
49.3191,-122.89729
49.31909,-122.89736
49.31897,-122.89751
49.31893,-122.89756
49.31887,-122.89762
49.31882,-122.89765
49.31877,-122.89765
49.31873,-122.8977
49.31868,-122.89773
49.31865,-122.89776
49.31861,-122.89781
49.31859,-122.89789
49.31859,-122.89796
49.31857,-122.89802
49.3185,-122.89809
49.31846,-122.89811
49.31841,-122.89811
49.31835,-122.8981
49.3183,-122.89809
49.31825,-122.89809
49.31819,-122.89808
49.31815,-122.89803
49.31812,-122.898
49.31808,-122.89793
49.31804,-122.89787
49.318,-122.8978
49.31797,-122.89774
49.31792,-122.89771
49.31789,-122.89764
49.31787,-122.89757
49.3178,-122.89748
49.31776,-122.89744
49.31774,-122.89735
49.31774,-122.89721
49.31774,-122.89713
49.31773,-122.89705
49.3177,-122.89697
49.3177,-122.89689
49.31768,-122.89681
49.31766,-122.89673
49.31765,-122.89664
49.31763,-122.89659
49.31762,-122.89644
49.31761,-122.89637
49.3176,-122.8963
49.31756,-122.89624
49.31752,-122.8962
49.31747,-122.89616
49.31742,-122.89613
49.31735,-122.89604
49.31731,-122.89596
49.31725,-122.89585
49.31722,-122.8958
49.31719,-122.89574
49.31715,-122.89574
49.31709,-122.89571
49.31702,-122.89568
49.31693,-122.89564
49.31688,-122.89566
49.31686,-122.89572
49.31683,-122.89577
49.3168,-122.89582
49.31676,-122.89596
49.31673,-122.89603
49.3167,-122.8961
49.31668,-122.89617
49.31669,-122.89625
49.31669,-122.89634
49.31667,-122.89642
49.31665,-122.89649
49.31663,-122.89658
49.31661,-122.89665
49.3166,-122.89674
49.31657,-122.8968
49.31654,-122.89686
49.3165,-122.89694
49.31646,-122.89706
49.31645,-122.89713
49.31644,-122.8972
49.31643,-122.89728
49.31643,-122.89736
49.31642,-122.89743
49.31638,-122.89748
49.31635,-122.89754
49.31632,-122.89759
49.31628,-122.89764
49.31624,-122.89771
49.31623,-122.89777
49.31621,-122.89785
49.3162,-122.89797
49.31616,-122.89803
49.31614,-122.89809
49.31613,-122.89817
49.31614,-122.89824
49.31615,-122.89837
49.31615,-122.89845
49.31615,-122.89853
49.31615,-122.8986
49.31615,-122.89868
49.31617,-122.89877
49.31619,-122.89884
49.31618,-122.89891
49.31615,-122.89898
49.31614,-122.89906
49.31616,-122.89921
49.31618,-122.89928
49.31619,-122.89936
49.31618,-122.89942
