"lats","longs"
49.33294,-123.25752
49.33292,-123.25754
49.3329,-123.25757
49.33286,-123.25753
49.33283,-123.25751
49.33281,-123.25749
49.33277,-123.25753
49.33275,-123.25756
49.33272,-123.25755
49.33275,-123.25754
49.33278,-123.25754
49.33283,-123.25751
49.33286,-123.25747
49.33289,-123.25745
49.33291,-123.25747
49.33294,-123.25745
49.33295,-123.25749
49.33296,-123.25745
49.33294,-123.25742
49.33293,-123.25736
49.33295,-123.25731
49.33297,-123.25728
49.33299,-123.2572
49.33304,-123.25719
49.33311,-123.25721
49.33316,-123.25724
49.33319,-123.25725
49.33324,-123.25728
49.33332,-123.25728
49.33337,-123.25729
49.33338,-123.25733
49.33338,-123.25738
49.3334,-123.25742
49.33343,-123.25745
49.33347,-123.25746
49.33351,-123.25746
49.33353,-123.25747
49.33356,-123.25748
49.33359,-123.25748
49.33357,-123.25752
49.33354,-123.25751
49.33361,-123.25753
49.33364,-123.25755
49.33366,-123.25761
49.33367,-123.25765
49.33369,-123.25768
49.33372,-123.25769
49.33375,-123.25769
49.33377,-123.25775
49.33376,-123.2578
49.3338,-123.25781
49.33384,-123.25784
49.33384,-123.2579
49.33384,-123.25796
49.33383,-123.25801
49.3338,-123.25804
49.33377,-123.25805
49.33379,-123.25809
49.33382,-123.25811
49.33386,-123.25811
49.33389,-123.2581
49.33392,-123.25811
49.33397,-123.2582
49.33399,-123.25824
49.33402,-123.25827
49.33405,-123.2583
49.33406,-123.25835
49.33407,-123.2584
49.33406,-123.25849
49.33408,-123.25854
49.33411,-123.25858
49.33425,-123.2585
49.3343,-123.25854
49.33425,-123.25872
49.3342,-123.25897
49.33422,-123.25902
49.33424,-123.2591
49.33432,-123.25917
49.33434,-123.25922
49.33434,-123.25928
49.33433,-123.25934
49.33433,-123.25939
49.33424,-123.25951
49.33418,-123.25955
49.33414,-123.25955
49.33411,-123.25955
49.33409,-123.25953
49.33405,-123.2595
49.33402,-123.2595
49.33398,-123.2595
49.33396,-123.25949
49.33393,-123.25951
49.33391,-123.25955
49.33387,-123.25955
49.33383,-123.25953
49.3338,-123.2595
49.33377,-123.25952
49.33381,-123.25952
49.33384,-123.25954
49.33387,-123.25956
49.33389,-123.25958
49.33393,-123.2596
49.33397,-123.25958
49.334,-123.25956
49.33403,-123.25955
49.33406,-123.25953
49.33409,-123.25953
49.33412,-123.25953
49.33415,-123.25954
49.33418,-123.25954
49.33422,-123.25955
49.33424,-123.25958
49.33426,-123.25962
49.33428,-123.25965
49.33431,-123.25966
49.33435,-123.25967
49.33437,-123.25968
49.3344,-123.2597
49.33443,-123.25973
49.33445,-123.25976
49.33448,-123.25978
49.3345,-123.2598
49.33452,-123.25984
49.33454,-123.25987
49.33458,-123.25989
49.3346,-123.2599
49.33463,-123.25992
49.33466,-123.25995
49.33469,-123.25998
49.33471,-123.26002
49.33473,-123.26006
49.33474,-123.2601
49.33474,-123.26014
49.33473,-123.26019
49.33472,-123.26024
49.33471,-123.26029
49.33471,-123.26033
49.33472,-123.26038
49.33472,-123.26042
49.33471,-123.26047
49.33473,-123.26051
49.33475,-123.26054
49.33477,-123.26057
49.33478,-123.26061
49.33479,-123.26065
49.33481,-123.2607
49.33481,-123.26074
49.33479,-123.26079
49.3348,-123.26085
49.3348,-123.2609
49.33479,-123.26095
49.33478,-123.26099
49.33476,-123.26103
49.33474,-123.26106
49.33471,-123.26107
49.33469,-123.2611
49.33466,-123.26114
49.33464,-123.26117
49.33464,-123.26122
49.33462,-123.26126
49.3346,-123.26128
49.33459,-123.26132
49.33459,-123.26137
49.33461,-123.26139
49.3346,-123.26143
49.33456,-123.26141
49.33454,-123.26137
49.33452,-123.26133
49.33449,-123.26132
49.33446,-123.26134
49.3344,-123.26144
49.33437,-123.26153
49.33436,-123.26159
49.33438,-123.26156
49.33441,-123.26152
49.33442,-123.26157
49.33445,-123.26159
49.33447,-123.26163
49.3345,-123.26168
49.33451,-123.26176
49.3345,-123.26183
49.33448,-123.26188
49.33446,-123.26194
49.33439,-123.26197
49.33435,-123.26195
49.33432,-123.26192
49.33429,-123.26188
49.33426,-123.26184
49.33414,-123.26176
49.3341,-123.26174
49.33394,-123.26168
49.33389,-123.26167
49.33384,-123.26167
49.3338,-123.2617
49.33369,-123.26183
49.33366,-123.26187
49.33362,-123.26186
49.3336,-123.26184
49.33358,-123.26188
49.33356,-123.26192
49.33355,-123.26195
49.33347,-123.26199
49.33345,-123.26196
49.33342,-123.26196
49.33339,-123.26198
49.33335,-123.26201
49.33332,-123.26205
49.33329,-123.26209
49.33326,-123.26212
49.33323,-123.26212
49.33319,-123.2621
49.33316,-123.26208
49.33313,-123.26204
49.33312,-123.262
49.33311,-123.26195
49.33308,-123.26192
49.33306,-123.26187
49.33305,-123.26182
49.33305,-123.26174
49.33296,-123.26167
49.33294,-123.26164
49.33293,-123.26168
49.33289,-123.26167
49.33286,-123.26165
49.33288,-123.26169
49.3329,-123.2617
49.33293,-123.2617
49.33297,-123.2617
49.333,-123.26171
49.33303,-123.26171
49.33302,-123.26167
49.33304,-123.26164
49.3331,-123.2616
49.33313,-123.26156
49.33311,-123.26152
49.33309,-123.26149
49.33301,-123.26142
49.33298,-123.26144
49.33299,-123.26148
49.33302,-123.26148
49.33304,-123.26144
49.33305,-123.2614
49.33308,-123.26136
49.33312,-123.26136
49.33314,-123.26137
49.33317,-123.26137
49.3332,-123.26139
49.33322,-123.26143
49.33323,-123.26147
49.33328,-123.26159
49.33329,-123.26169
49.33327,-123.26173
49.33324,-123.26177
49.33322,-123.2618
49.33322,-123.26185
49.33315,-123.26191
49.33312,-123.26197
49.33315,-123.26198
49.33318,-123.26198
49.33321,-123.26201
49.33322,-123.2621
49.33319,-123.26212
49.33317,-123.26215
49.33314,-123.26219
49.33306,-123.26237
49.33302,-123.26241
49.33299,-123.26245
49.33297,-123.26249
49.33293,-123.2625
49.3329,-123.26247
49.33287,-123.26244
49.33283,-123.26246
49.3328,-123.26248
49.33276,-123.26247
49.33273,-123.2625
49.3327,-123.26253
49.33267,-123.26255
49.33263,-123.26257
49.3326,-123.26259
49.33257,-123.26261
49.33254,-123.26264
49.33251,-123.26266
49.33248,-123.26268
49.33244,-123.26271
49.33241,-123.26272
49.33233,-123.26272
49.3323,-123.26269
49.33227,-123.26267
49.33222,-123.26266
49.3322,-123.2627
49.33219,-123.26274
49.33221,-123.26268
49.33223,-123.26264
49.33224,-123.2626
49.33223,-123.26255
49.33221,-123.26251
49.33218,-123.26249
49.33215,-123.26246
49.33212,-123.26243
49.33214,-123.26241
49.33217,-123.26243
49.33221,-123.26246
49.33224,-123.26248
49.33227,-123.26257
49.33226,-123.26267
49.33221,-123.26274
49.33217,-123.26278
49.33213,-123.26278
49.33209,-123.26277
49.33206,-123.26276
49.33203,-123.2628
49.33201,-123.26284
49.332,-123.26287
49.33198,-123.26292
49.33197,-123.26295
49.33193,-123.26293
49.33191,-123.2629
49.3319,-123.26285
49.33189,-123.2628
49.33189,-123.26275
49.3319,-123.26268
49.33189,-123.26263
49.33188,-123.26257
49.33185,-123.2625
49.33181,-123.26244
49.33179,-123.26242
49.3318,-123.26234
49.33178,-123.2623
49.33181,-123.26237
49.33179,-123.26248
49.33179,-123.26255
49.3318,-123.2626
49.33184,-123.26268
49.33182,-123.26278
49.33182,-123.26284
49.33183,-123.2629
49.33186,-123.26295
49.33188,-123.26302
49.33188,-123.26306
49.33188,-123.2632
49.33189,-123.26325
49.33192,-123.2633
49.33193,-123.26336
49.33193,-123.26341
49.33192,-123.26346
49.33187,-123.26353
49.33183,-123.26351
49.33179,-123.2635
49.33172,-123.26349
49.33166,-123.26349
49.33165,-123.26344
49.33164,-123.26339
49.33161,-123.26334
49.3316,-123.26331
49.33159,-123.26327
49.33158,-123.26322
49.33156,-123.26321
49.33152,-123.26321
49.33148,-123.26319
49.33145,-123.26316
49.3314,-123.26311
49.33136,-123.26308
49.33131,-123.26308
49.33129,-123.26306
49.3313,-123.26298
49.33131,-123.26294
49.3313,-123.26289
49.33127,-123.26285
49.33125,-123.2628
49.33124,-123.26275
49.33121,-123.26272
49.33118,-123.26274
49.33116,-123.26271
49.33113,-123.26269
49.33112,-123.26265
49.33111,-123.26255
49.33109,-123.26252
49.33106,-123.26252
49.33104,-123.26249
49.33104,-123.26244
49.33102,-123.26239
49.33104,-123.26235
49.33103,-123.2623
49.33102,-123.26226
49.33105,-123.26224
49.33108,-123.26225
49.33106,-123.2622
49.33105,-123.26216
49.33107,-123.26212
49.33107,-123.26207
49.33106,-123.262
49.33106,-123.26195
49.33104,-123.26198
49.33102,-123.26207
49.33099,-123.26206
49.33095,-123.26209
49.33091,-123.26212
49.33091,-123.26207
49.33093,-123.26202
49.33096,-123.262
49.33093,-123.26201
49.3309,-123.262
49.33086,-123.26198
49.33084,-123.26195
49.33081,-123.26192
49.33079,-123.2619
49.33078,-123.26194
49.33077,-123.26199
49.33074,-123.26199
49.33077,-123.26194
49.3308,-123.26194
49.33083,-123.26198
49.33085,-123.262
49.33088,-123.262
49.33091,-123.26202
49.33094,-123.26204
49.33097,-123.26203
49.33101,-123.26204
49.33104,-123.26201
49.33106,-123.26205
49.3311,-123.26207
49.33106,-123.26224
49.33106,-123.26229
49.33106,-123.26234
49.33107,-123.26238
49.33106,-123.26244
49.33107,-123.26249
49.33107,-123.26254
49.33108,-123.26259
49.33111,-123.26261
49.33115,-123.26266
49.33117,-123.26268
49.33118,-123.26273
49.33119,-123.26277
49.3312,-123.26281
49.33121,-123.26287
49.33121,-123.26292
49.33122,-123.26298
49.33124,-123.26303
49.33125,-123.26307
49.33126,-123.26312
49.33126,-123.26317
49.33127,-123.26323
49.33129,-123.26327
49.33131,-123.26333
49.33133,-123.26336
49.33137,-123.2634
49.33139,-123.26344
49.33141,-123.26351
49.33142,-123.26356
49.33141,-123.2636
49.3314,-123.26365
49.3314,-123.26369
49.33139,-123.26373
49.33139,-123.26378
49.33138,-123.26382
49.33137,-123.26386
49.33136,-123.26391
49.33133,-123.26392
49.33129,-123.2639
49.33124,-123.26384
49.33119,-123.26377
49.33113,-123.26372
49.33106,-123.26372
49.33102,-123.2638
49.33099,-123.2639
49.33098,-123.26397
49.331,-123.26401
49.33103,-123.26397
49.33105,-123.2639
49.33108,-123.26382
49.33113,-123.26374
49.33117,-123.26376
49.3312,-123.26379
49.33126,-123.26384
49.33129,-123.26387
49.33132,-123.26388
49.33134,-123.2639
49.33137,-123.26393
49.33137,-123.26397
49.33136,-123.26401
49.33133,-123.26407
49.33128,-123.26413
49.33124,-123.26421
49.33125,-123.26426
49.33126,-123.2643
49.33127,-123.26434
49.33129,-123.26437
49.33129,-123.26443
49.33126,-123.26445
49.33122,-123.26448
49.33124,-123.26451
49.33126,-123.26454
49.33129,-123.26456
49.33133,-123.26458
49.33139,-123.26462
49.3314,-123.26457
49.33143,-123.26449
49.33149,-123.26451
49.33151,-123.26454
49.33154,-123.26454
49.33157,-123.26452
49.33159,-123.26448
49.33161,-123.26444
49.33159,-123.2644
49.33156,-123.26441
49.33155,-123.26444
49.33158,-123.26444
49.33154,-123.26443
49.33152,-123.26446
49.33155,-123.26446
49.33159,-123.26447
49.33162,-123.26448
49.33165,-123.26448
49.33168,-123.26447
49.33171,-123.26445
49.33175,-123.26445
49.33179,-123.26446
49.33182,-123.26446
49.33186,-123.26453
49.33186,-123.26457
49.33185,-123.26462
49.33184,-123.26466
49.33185,-123.26473
49.33187,-123.26475
49.33191,-123.26476
49.33194,-123.26476
49.33197,-123.26476
49.332,-123.26479
49.332,-123.26484
49.332,-123.2649
49.332,-123.26495
49.332,-123.265
49.33202,-123.26503
49.33204,-123.26507
49.33207,-123.26509
49.3321,-123.26508
49.33212,-123.26507
49.33215,-123.26505
49.33217,-123.26502
49.3322,-123.26504
49.33222,-123.26507
49.33224,-123.26511
49.33226,-123.26516
49.33222,-123.26525
49.33222,-123.26538
49.33225,-123.26551
49.33227,-123.2656
49.33228,-123.26565
49.33228,-123.2657
49.33227,-123.26575
49.33225,-123.26579
49.33224,-123.26583
49.33225,-123.26588
49.33224,-123.26593
49.33218,-123.26612
49.33216,-123.2662
49.33218,-123.26621
49.33221,-123.26621
49.33223,-123.26632
49.33225,-123.26639
49.33229,-123.26642
49.3322,-123.26661
49.33222,-123.26669
49.33221,-123.26675
49.33221,-123.2668
49.33221,-123.26686
49.3322,-123.2669
49.33216,-123.26691
49.33215,-123.26696
49.33208,-123.26713
49.33205,-123.26711
49.33208,-123.2671
49.33208,-123.26714
49.3321,-123.26717
49.33209,-123.26713
49.33207,-123.2671
49.3321,-123.26707
49.33213,-123.26704
49.33214,-123.267
49.33216,-123.26696
49.33219,-123.26694
49.33221,-123.2669
49.33221,-123.26686
49.33221,-123.26681
49.33224,-123.26679
49.33226,-123.26676
49.33227,-123.26671
49.33228,-123.26668
49.33234,-123.26663
49.33238,-123.26671
49.3324,-123.26676
49.33248,-123.26683
49.33253,-123.26686
49.33256,-123.26689
49.33259,-123.26693
49.33263,-123.26695
49.33266,-123.26695
49.3327,-123.26696
49.33276,-123.26714
49.33279,-123.26719
49.33282,-123.26722
49.33285,-123.26725
49.33288,-123.26726
49.33292,-123.2673
49.33295,-123.26733
49.33296,-123.26738
49.33296,-123.26742
49.33293,-123.26745
49.33292,-123.26748
49.33291,-123.26753
49.33293,-123.26756
49.33294,-123.2676
49.33297,-123.26759
49.333,-123.26758
49.33303,-123.26759
49.33307,-123.2676
49.33306,-123.26772
49.33303,-123.26777
49.33301,-123.2678
49.33296,-123.26782
49.33295,-123.26787
49.33296,-123.2679
49.33299,-123.26792
49.33301,-123.26789
49.33304,-123.26784
49.33308,-123.26784
49.33311,-123.26786
49.33314,-123.26788
49.3332,-123.26792
49.33323,-123.26798
49.33321,-123.26801
49.33319,-123.26801
49.33316,-123.26798
49.33313,-123.26795
49.33309,-123.26792
49.33304,-123.26791
49.33302,-123.26786
49.33304,-123.26782
49.33308,-123.26778
49.3331,-123.2677
49.33319,-123.26765
49.33321,-123.26762
49.33324,-123.26764
49.33327,-123.26766
49.33333,-123.26768
49.3334,-123.26768
49.33347,-123.26768
49.33351,-123.26767
49.33368,-123.26759
49.33374,-123.26759
49.33378,-123.26761
49.33382,-123.2676
49.33384,-123.26755
49.33388,-123.26753
49.3339,-123.2675
49.33392,-123.26745
49.33394,-123.2674
49.33408,-123.2673
49.33411,-123.26725
49.3341,-123.2672
49.33413,-123.26717
49.33425,-123.26709
49.33429,-123.26703
49.33432,-123.26701
49.33435,-123.26698
49.33445,-123.26696
49.33447,-123.26692
49.3345,-123.2669
49.33454,-123.26688
49.33466,-123.26685
49.33471,-123.26685
49.33475,-123.26684
49.33479,-123.26683
49.33482,-123.26681
49.33486,-123.26678
49.33489,-123.26675
49.33494,-123.26677
49.33497,-123.26679
49.33501,-123.26679
49.33505,-123.26676
49.33509,-123.26673
49.33511,-123.26669
49.33515,-123.2667
49.33521,-123.26668
49.33525,-123.26667
49.33529,-123.2667
49.33532,-123.2667
49.33536,-123.26668
49.33539,-123.2667
49.33543,-123.26672
49.33545,-123.26676
49.3355,-123.26683
49.33551,-123.26678
49.33552,-123.26673
49.33554,-123.26667
49.33553,-123.26674
49.33564,-123.2666
49.33569,-123.26655
49.33572,-123.26652
49.33575,-123.26648
49.33578,-123.26646
49.33587,-123.26639
49.33592,-123.26637
49.33596,-123.26636
49.33599,-123.26635
49.33602,-123.26634
49.33613,-123.26629
49.33616,-123.26628
49.33631,-123.26626
49.33641,-123.26615
49.33651,-123.2661
49.33655,-123.26607
49.33654,-123.2659
49.33649,-123.26586
49.33648,-123.2658
49.3365,-123.26571
49.33652,-123.26566
49.33655,-123.26558
49.33658,-123.26555
49.33662,-123.26553
49.33666,-123.26551
49.33678,-123.26539
49.33682,-123.26537
49.33686,-123.26535
49.33689,-123.26535
49.33693,-123.26535
49.33694,-123.26539
49.33697,-123.26545
49.33699,-123.26549
49.33705,-123.26553
49.33724,-123.26566
49.33733,-123.26574
49.33735,-123.26581
49.33733,-123.26587
49.33731,-123.26593
49.33728,-123.26597
49.33725,-123.26602
49.33724,-123.26607
49.33721,-123.26626
49.3372,-123.26635
49.33721,-123.26642
49.33723,-123.26648
49.33728,-123.26666
49.33727,-123.26672
49.33727,-123.26693
49.33725,-123.26696
49.33722,-123.26698
49.33719,-123.267
49.33716,-123.26703
49.33716,-123.26708
49.33718,-123.26713
49.33718,-123.26718
49.33718,-123.26723
49.33719,-123.26727
49.33718,-123.26731
49.33714,-123.26732
49.33712,-123.26735
49.3371,-123.26737
49.33708,-123.26741
49.33705,-123.26743
49.33702,-123.26746
49.33695,-123.26749
49.3369,-123.26751
49.33685,-123.26768
49.33683,-123.26774
49.33684,-123.2678
49.33684,-123.26786
49.33685,-123.26792
49.33686,-123.26798
49.3369,-123.26803
49.33694,-123.26806
49.33697,-123.26812
49.337,-123.26816
49.33703,-123.26821
49.33705,-123.26825
49.33704,-123.26831
49.33706,-123.26837
49.33709,-123.26847
49.3371,-123.26855
49.3371,-123.26861
49.33711,-123.26869
49.33714,-123.26873
49.33711,-123.26881
49.33708,-123.26887
49.33707,-123.26891
49.33706,-123.26895
49.33705,-123.26899
49.33705,-123.26906
49.33705,-123.26911
49.33706,-123.26916
49.33705,-123.26921
49.33703,-123.26924
49.337,-123.26923
49.33698,-123.2692
49.33696,-123.26927
49.33686,-123.26941
49.33683,-123.26941
49.33683,-123.26937
49.33682,-123.26932
49.33679,-123.26931
49.33682,-123.26934
49.33685,-123.26935
49.33688,-123.26935
49.3369,-123.26938
49.33691,-123.26933
49.33696,-123.2693
49.337,-123.2692
49.33704,-123.26914
49.33706,-123.26907
49.33707,-123.26899
49.3371,-123.26897
49.33713,-123.26894
49.33715,-123.26891
49.33717,-123.26888
49.33717,-123.26883
49.33716,-123.26878
49.33718,-123.26874
49.33721,-123.26872
49.33721,-123.26868
49.33723,-123.26865
49.33727,-123.26864
49.33731,-123.26866
49.33735,-123.26867
49.33739,-123.26863
49.33748,-123.26858
49.33753,-123.26852
49.33753,-123.26847
49.33753,-123.26842
49.33754,-123.26837
49.33756,-123.26834
49.3376,-123.26833
49.33763,-123.2683
49.33771,-123.26824
49.33783,-123.26817
49.33788,-123.26813
49.33791,-123.26811
49.33801,-123.26802
49.33803,-123.26799
49.33804,-123.26793
49.33803,-123.26789
49.33803,-123.26782
49.338,-123.26765
49.33798,-123.26758
49.33795,-123.26754
49.33791,-123.26753
49.33793,-123.26743
49.33794,-123.26736
49.33796,-123.26731
49.33802,-123.26725
49.3381,-123.26706
49.33811,-123.26699
49.33811,-123.26693
49.33809,-123.26681
49.33804,-123.26673
49.33801,-123.26669
49.338,-123.26665
49.338,-123.2666
49.33799,-123.26655
49.338,-123.2665
49.338,-123.26644
49.338,-123.26638
49.33799,-123.26632
49.33797,-123.26628
49.33794,-123.26626
49.3379,-123.26625
49.33777,-123.26628
49.33767,-123.2664
49.33762,-123.26641
49.33749,-123.26643
49.33743,-123.2665
49.3374,-123.26653
49.33738,-123.26655
49.33724,-123.26661
49.33713,-123.26641
49.33717,-123.26625
49.33719,-123.26618
49.33727,-123.26598
49.33724,-123.26579
49.33719,-123.26571
49.33716,-123.26567
49.33713,-123.26564
49.33709,-123.26561
49.33706,-123.26559
49.33704,-123.26553
49.337,-123.26539
49.33699,-123.26531
49.33699,-123.26524
49.33702,-123.26519
49.33706,-123.26516
49.3371,-123.26514
49.33714,-123.26512
49.33717,-123.26509
49.33721,-123.26505
49.33723,-123.26501
49.33726,-123.26494
49.33725,-123.26467
49.33724,-123.26444
49.33726,-123.26434
49.33728,-123.26429
49.33731,-123.26423
49.33747,-123.26408
49.33758,-123.26396
49.33764,-123.26387
49.33762,-123.2637
49.33762,-123.26365
49.33762,-123.2636
49.33768,-123.26351
49.33771,-123.26347
49.33772,-123.26343
