"lats","longs"
49.36701,-123.07846
49.36706,-123.07846
49.36711,-123.07846
49.36716,-123.07844
49.36721,-123.07842
49.36727,-123.0784
49.36731,-123.0784
49.36735,-123.07841
49.36739,-123.07842
49.36743,-123.07845
49.36746,-123.07849
49.3675,-123.07852
49.36756,-123.07849
49.36761,-123.07849
49.36766,-123.0785
49.36771,-123.0785
49.36775,-123.07849
49.36779,-123.0785
49.36783,-123.07848
49.36788,-123.07849
49.36793,-123.07849
49.36798,-123.07849
49.36803,-123.07848
49.36807,-123.07845
49.36811,-123.07844
49.36815,-123.07842
49.36817,-123.07848
49.36823,-123.07836
49.36827,-123.07834
49.36831,-123.07832
49.36834,-123.07831
49.36838,-123.07829
49.36843,-123.07827
49.36847,-123.07824
49.36852,-123.07822
49.36856,-123.07819
49.3686,-123.07821
49.36864,-123.07818
49.36868,-123.07815
49.36874,-123.07814
49.36875,-123.0782
49.36872,-123.07824
49.36871,-123.0783
49.36875,-123.07834
49.36883,-123.07833
49.36889,-123.07832
49.36894,-123.07833
49.36897,-123.0783
49.369,-123.07826
49.36904,-123.07826
49.36899,-123.07828
49.36902,-123.0783
49.36904,-123.07833
49.36907,-123.07838
49.36909,-123.07842
49.36913,-123.07848
49.36909,-123.07842
49.36917,-123.07856
49.36922,-123.07858
49.36926,-123.07861
49.3693,-123.07865
49.36934,-123.07867
49.36938,-123.07868
49.36943,-123.07868
49.36948,-123.07867
49.36953,-123.07866
49.36958,-123.07867
49.36963,-123.07868
49.36967,-123.07869
49.36971,-123.07869
49.36967,-123.07872
49.36972,-123.0787
49.36977,-123.0787
49.3698,-123.07873
49.36982,-123.07877
49.36984,-123.07879
49.36987,-123.07881
49.36991,-123.07882
49.36995,-123.07882
49.36999,-123.07885
49.37002,-123.07883
49.37006,-123.0788
49.37009,-123.07878
49.37012,-123.07881
49.37017,-123.07881
49.37023,-123.07879
49.37028,-123.07891
49.37033,-123.07888
49.37034,-123.07892
49.37036,-123.07898
49.37039,-123.07904
49.37042,-123.07909
49.37046,-123.07915
49.3705,-123.07916
49.37054,-123.07916
49.37058,-123.07917
49.37061,-123.07919
49.37064,-123.0792
49.37067,-123.07923
49.37071,-123.07925
49.37075,-123.07925
49.37078,-123.07922
49.37082,-123.07921
49.37087,-123.07926
49.37091,-123.07927
49.37096,-123.07928
49.371,-123.07928
49.37104,-123.07928
49.37107,-123.07924
49.3711,-123.0792
49.37112,-123.07916
49.37114,-123.07913
49.37116,-123.07909
49.37118,-123.07907
49.37121,-123.07905
49.37123,-123.079
49.37126,-123.079
49.37129,-123.07901
49.37132,-123.07901
49.37134,-123.07903
49.37137,-123.07905
49.37139,-123.07908
49.37141,-123.07912
49.37142,-123.07916
49.37143,-123.07927
49.37145,-123.07931
49.37149,-123.0793
49.37151,-123.07928
49.37153,-123.07925
49.37156,-123.07923
49.37159,-123.07923
49.37164,-123.07922
49.37167,-123.07924
49.37169,-123.07928
49.37172,-123.07933
49.37174,-123.07937
49.37178,-123.0794
49.3718,-123.07944
49.37184,-123.07946
49.37188,-123.07948
49.3719,-123.07954
49.37187,-123.07958
49.37189,-123.07963
49.37191,-123.07967
49.37194,-123.07971
49.37197,-123.07974
49.372,-123.07976
49.37204,-123.07978
49.37208,-123.07981
49.37212,-123.07984
49.37216,-123.07987
49.3722,-123.0799
49.37222,-123.07994
49.37224,-123.07998
49.37228,-123.07998
49.37231,-123.08
49.37235,-123.08003
49.37238,-123.08007
49.3724,-123.08012
49.37243,-123.08014
49.37247,-123.08016
49.37251,-123.08016
49.37263,-123.08017
49.37267,-123.0802
49.3727,-123.08023
49.37273,-123.08022
49.37277,-123.0802
49.37281,-123.08017
49.37284,-123.08014
49.37287,-123.08012
49.37292,-123.0801
49.37295,-123.0801
49.373,-123.08014
49.37303,-123.08016
49.37305,-123.08018
49.37307,-123.08026
49.37311,-123.08024
49.37315,-123.08024
49.37325,-123.08037
49.37329,-123.08039
49.37332,-123.08043
49.37336,-123.08043
49.3734,-123.08044
49.37344,-123.08045
49.3735,-123.08045
49.37355,-123.08043
49.37358,-123.0804
49.37361,-123.08035
49.37363,-123.08031
49.37365,-123.08027
49.37367,-123.08024
49.3737,-123.08023
49.37373,-123.08026
49.37378,-123.08029
49.3738,-123.08033
49.37384,-123.08035
49.37388,-123.08036
49.37391,-123.08039
49.37396,-123.08042
49.374,-123.08043
49.37403,-123.08048
49.37405,-123.08052
49.37409,-123.08054
49.37413,-123.08051
49.37416,-123.08055
49.37417,-123.08059
49.37417,-123.08064
49.3742,-123.08067
49.37423,-123.08069
49.37427,-123.08069
49.3743,-123.08069
49.37433,-123.08067
